province_zipCode,city_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
130000,130100,300,0,103,3,28,0,7,0
130000,131000,300,0,103,3,30,0,14,0
130000,130600,300,0,103,3,32,0,19,0
130000,130500,300,0,103,3,22,0,10,1
130000,130300,300,0,103,3,10,0,3,0
130000,131100,300,0,103,3,8,0,4,0
130000,130800,300,0,103,3,7,0,5,0
370000,370100,537,0,166,2,47,0,11,0
370000,370700,537,0,166,2,43,0,9,0
370000,370800,537,0,166,2,51,0,18,0
370000,370600,537,0,166,2,46,0,13,0
370000,370200,537,0,166,2,57,0,24,1
370000,371000,537,0,166,2,38,0,9,0
370000,371400,537,0,166,2,37,0,7,1
370000,371500,537,0,166,2,38,0,10,0
370000,370900,537,0,166,2,32,0,5,0
370000,370300,537,0,166,2,29,0,4,0
370000,370400,537,0,166,2,24,0,4,0
370000,371300,537,0,166,2,47,0,29,0
370000,371100,537,0,166,2,16,0,3,0
370000,371700,537,0,166,2,18,0,11,0
370000,371600,537,0,166,2,14,0,9,0
120000,120115,124,0,37,3,49,0,9,2
120000,120102,124,0,37,3,15,0,7,1
120000,120105,124,0,37,3,12,0,7,0
120000,120113,124,0,37,3,6,0,1,0
120000,120104,124,0,37,3,6,0,1,0
120000,120101,124,0,37,3,6,0,2,0
120000,0,124,0,37,3,6,0,2,0
120000,120117,124,0,37,3,4,0,0,0
120000,120110,124,0,37,3,4,0,1,0
120000,120116,124,0,37,3,3,0,0,0
120000,120103,124,0,37,3,4,0,2,0
120000,120111,124,0,37,3,4,0,2,0
120000,120114,124,0,37,3,2,0,1,0
120000,120112,124,0,37,3,1,0,0,0
120000,120106,124,0,37,3,2,0,2,0
440000,440300,1316,0,438,2,414,0,115,0
440000,440100,1316,0,438,2,338,0,121,0
440000,441900,1316,0,438,2,89,0,12,1
440000,440600,1316,0,438,2,84,0,23,0
440000,440400,1316,0,438,2,96,0,37,0
440000,441300,1316,0,438,2,58,0,26,0
440000,442000,1316,0,438,2,65,0,34,0
440000,440700,1316,0,438,2,23,0,3,0
440000,440500,1316,0,438,2,25,0,13,0
440000,440800,1316,0,438,2,22,0,11,0
440000,440900,1316,0,438,2,13,0,3,0
440000,441400,1316,0,438,2,16,0,7,0
440000,441200,1316,0,438,2,17,0,8,1
440000,441700,1316,0,438,2,13,0,7,0
440000,440200,1316,0,438,2,10,0,4,0
440000,441800,1316,0,438,2,12,0,7,0
440000,445200,1316,0,438,2,8,0,4,0
440000,441500,1316,0,438,2,5,0,1,0
440000,445100,1316,0,438,2,5,0,1,0
440000,441600,1316,0,438,2,3,0,1,0
350000,350100,287,0,79,0,68,0,20,0
350000,350300,287,0,79,0,55,0,17,0
350000,350500,287,0,79,0,46,0,13,0
350000,350200,287,0,79,0,34,0,6,0
350000,350900,287,0,79,0,25,0,6,0
350000,350600,287,0,79,0,20,0,6,0
350000,350700,287,0,79,0,20,0,7,0
350000,350400,287,0,79,0,13,0,3,0
350000,350800,287,0,79,0,6,0,1,0
440000,440300,1316,0,444,2,414,0,115,0
440000,440100,1316,0,444,2,338,0,121,0
440000,441900,1316,0,444,2,89,0,7,1
440000,440600,1316,0,444,2,84,0,23,0
440000,440400,1316,0,444,2,96,0,37,0
440000,441300,1316,0,444,2,58,0,26,0
440000,442000,1316,0,444,2,65,0,34,0
440000,440700,1316,0,444,2,23,0,3,0
440000,440500,1316,0,444,2,25,0,13,0
440000,440800,1316,0,444,2,22,0,11,0
440000,440900,1316,0,444,2,13,0,3,0
440000,441400,1316,0,444,2,16,0,7,0
440000,441200,1316,0,444,2,17,0,8,1
440000,441700,1316,0,444,2,13,0,7,0
440000,440200,1316,0,444,2,10,0,4,0
440000,441800,1316,0,444,2,12,0,7,0
440000,445200,1316,0,444,2,8,0,4,0
440000,441500,1316,0,444,2,5,0,1,0
440000,445100,1316,0,444,2,5,0,1,0
440000,441600,1316,0,444,2,3,0,1,0
440000,0,1316,0,444,2,0,0,11,0
410000,411500,1231,0,421,13,261,0,74,2
410000,411300,1231,0,421,13,151,0,57,2
410000,410100,1231,0,421,13,148,0,66,0
410000,411700,1231,0,421,13,138,0,64,0
410000,411400,1231,0,421,13,91,0,30,2
410000,411600,1231,0,421,13,71,0,25,0
410000,410700,1231,0,421,13,56,0,12,2
410000,410400,1231,0,421,13,58,0,20,1
410000,410500,1231,0,421,13,51,0,18,0
410000,411000,1231,0,421,13,38,0,8,0
410000,411100,1231,0,421,13,34,0,12,0
410000,410800,1231,0,421,13,30,0,7,1
410000,410300,1231,0,421,13,31,0,10,0
410000,410200,1231,0,421,13,26,0,7,0
410000,410900,1231,0,421,13,17,0,2,0
410000,410600,1231,0,421,13,19,0,5,0
410000,419001,1231,0,421,13,4,0,0,0
410000,411200,1231,0,421,13,7,0,4,0
410000,0,1231,0,421,13,0,0,0,3
330000,330300,1167,0,441,0,502,0,169,0
330000,330200,1167,0,441,0,155,0,54,0
330000,330100,1167,0,441,0,166,0,75,0
330000,331000,1167,0,441,0,146,0,63,0
330000,330400,1167,0,441,0,43,0,11,0
330000,330700,1167,0,441,0,55,0,24,0
330000,330600,1167,0,441,0,42,0,17,0
330000,330800,1167,0,441,0,21,0,9,0
330000,331100,1167,0,441,0,17,0,10,0
330000,330500,1167,0,441,0,10,0,4,0
330000,330900,1167,0,441,0,10,0,5,0
340000,340300,962,0,249,6,157,0,9,5
340000,340100,962,0,249,6,169,0,43,1
340000,341200,962,0,249,6,152,0,32,0
340000,341600,962,0,249,6,108,0,35,0
340000,341500,962,0,249,6,65,0,15,0
340000,340800,962,0,249,6,82,0,34,0
340000,341300,962,0,249,6,39,0,13,0
340000,340500,962,0,249,6,36,0,10,0
340000,340200,962,0,249,6,31,0,13,0
340000,340700,962,0,249,6,28,0,10,0
340000,340400,962,0,249,6,24,0,7,0
340000,340600,962,0,249,6,26,0,10,0
340000,341700,962,0,249,6,17,0,6,0
340000,341000,962,0,249,6,9,0,1,0
340000,341100,962,0,249,6,13,0,7,0
340000,341800,962,0,249,6,6,0,4,0
410000,411500,1231,0,415,13,261,0,74,2
410000,411300,1231,0,415,13,151,0,52,2
410000,410100,1231,0,415,13,148,0,66,0
410000,411700,1231,0,415,13,138,0,64,0
410000,411400,1231,0,415,13,91,0,30,2
410000,411600,1231,0,415,13,71,0,25,0
410000,410700,1231,0,415,13,56,0,12,2
410000,410400,1231,0,415,13,58,0,20,1
410000,410500,1231,0,415,13,51,0,18,0
410000,411000,1231,0,415,13,38,0,8,0
410000,411100,1231,0,415,13,34,0,12,0
410000,410800,1231,0,415,13,30,0,7,1
410000,410300,1231,0,415,13,31,0,10,0
410000,410200,1231,0,415,13,26,0,7,0
410000,410600,1231,0,415,13,19,0,4,0
410000,410900,1231,0,415,13,17,0,2,0
410000,419001,1231,0,415,13,4,0,0,0
410000,411200,1231,0,415,13,7,0,4,0
410000,0,1231,0,415,13,0,0,0,3
320000,320100,617,0,207,0,92,0,29,0
320000,320500,617,0,207,0,86,0,26,0
320000,320300,617,0,207,0,78,0,23,0
320000,320800,617,0,207,0,63,0,21,0
320000,320700,617,0,207,0,48,0,12,0
320000,320200,617,0,207,0,53,0,18,0
320000,320400,617,0,207,0,46,0,20,0
320000,320600,617,0,207,0,40,0,15,0
320000,321200,617,0,207,0,37,0,16,0
320000,320900,617,0,207,0,27,0,9,0
320000,321000,617,0,207,0,22,0,7,0
320000,321100,617,0,207,0,12,0,4,0
320000,321300,617,0,207,0,13,0,7,0
230000,230100,445,0,73,11,182,0,30,3
230000,230500,445,0,73,11,49,0,1,2
230000,230300,445,0,73,11,46,0,1,0
230000,231200,445,0,73,11,46,0,13,4
230000,230200,445,0,73,11,38,0,8,1
230000,230600,445,0,73,11,19,0,2,1
230000,231100,445,0,73,11,14,0,0,0
230000,230900,445,0,73,11,16,0,4,0
230000,231000,445,0,73,11,12,0,1,0
230000,230800,445,0,73,11,15,0,11,0
230000,230400,445,0,73,11,5,0,2,0
230000,232700,445,0,73,11,2,0,0,0
230000,230700,445,0,73,11,1,0,0,0
510000,510100,481,0,130,3,140,0,49,1
510000,513300,481,0,130,3,50,0,3,0
510000,511700,481,0,130,3,36,0,5,0
510000,511300,481,0,130,3,35,0,9,0
510000,511900,481,0,130,3,24,0,3,0
510000,511600,481,0,130,3,30,0,10,0
510000,511000,481,0,130,3,22,0,5,0
510000,510500,481,0,130,3,19,0,2,0
510000,510600,481,0,130,3,17,0,0,0
510000,510700,481,0,130,3,22,0,6,0
510000,513400,481,0,130,3,13,0,5,0
510000,510900,481,0,130,3,12,0,4,0
510000,510300,481,0,130,3,9,0,2,0
510000,511400,481,0,130,3,8,0,2,0
510000,511500,481,0,130,3,11,0,6,0
510000,511800,481,0,130,3,7,0,2,0
510000,510400,481,0,130,3,13,0,10,0
510000,510800,481,0,130,3,6,0,3,0
510000,511100,481,0,130,3,3,0,2,0
510000,512000,481,0,130,3,3,0,2,0
510000,513200,481,0,130,3,1,0,0,0
510000,0,481,0,130,3,0,0,0,2
420000,420100,56249,0,5623,1596,39462,0,2915,1233
420000,420900,56249,0,5623,1596,3201,0,353,65
420000,421100,56249,0,5623,1596,2823,0,716,75
420000,421000,56249,0,5623,1596,1490,0,263,36
420000,421300,56249,0,5623,1596,1254,0,113,22
420000,420600,56249,0,5623,1596,1144,0,114,19
420000,420700,56249,0,5623,1596,1230,0,222,34
420000,420200,56249,0,5623,1596,988,0,192,14
420000,420800,56249,0,5623,1596,909,0,117,30
420000,420500,56249,0,5623,1596,901,0,140,21
420000,421200,56249,0,5623,1596,852,0,152,8
420000,420300,56249,0,5623,1596,602,0,116,2
420000,429004,56249,0,5623,1596,523,0,87,17
420000,429006,56249,0,5623,1596,447,0,27,10
420000,422800,56249,0,5623,1596,247,0,76,4
420000,429005,56249,0,5623,1596,166,0,12,6
420000,429021,56249,0,5623,1596,10,0,8,0
440000,440300,1316,0,442,2,414,0,115,0
440000,440100,1316,0,442,2,338,0,121,0
440000,441900,1316,0,442,2,89,0,7,1
440000,440600,1316,0,442,2,84,0,23,0
440000,440400,1316,0,442,2,96,0,37,0
440000,441300,1316,0,442,2,58,0,26,0
440000,442000,1316,0,442,2,65,0,34,0
440000,440700,1316,0,442,2,23,0,3,0
440000,440500,1316,0,442,2,25,0,11,0
440000,440800,1316,0,442,2,22,0,11,0
440000,440900,1316,0,442,2,13,0,3,0
440000,441400,1316,0,442,2,16,0,7,0
440000,441200,1316,0,442,2,17,0,8,1
440000,441700,1316,0,442,2,13,0,7,0
440000,440200,1316,0,442,2,10,0,4,0
440000,441800,1316,0,442,2,12,0,7,0
440000,445200,1316,0,442,2,8,0,4,0
440000,441500,1316,0,442,2,5,0,1,0
440000,445100,1316,0,442,2,5,0,1,0
440000,441600,1316,0,442,2,3,0,1,0
440000,0,1316,0,442,2,0,0,11,0
410000,411500,1231,0,402,13,261,0,64,2
410000,411300,1231,0,402,13,151,0,52,2
410000,410100,1231,0,402,13,148,0,66,0
410000,411700,1231,0,402,13,138,0,64,0
410000,411400,1231,0,402,13,91,0,30,2
410000,411600,1231,0,402,13,71,0,25,0
410000,410700,1231,0,402,13,56,0,10,2
410000,410400,1231,0,402,13,58,0,20,1
410000,410500,1231,0,402,13,51,0,18,0
410000,411000,1231,0,402,13,38,0,8,0
410000,410800,1231,0,402,13,30,0,6,1
410000,411100,1231,0,402,13,34,0,12,0
410000,410300,1231,0,402,13,31,0,10,0
410000,410200,1231,0,402,13,26,0,7,0
410000,410600,1231,0,402,13,19,0,4,0
410000,410900,1231,0,402,13,17,0,2,0
410000,419001,1231,0,402,13,4,0,0,0
410000,411200,1231,0,402,13,7,0,4,0
410000,0,1231,0,402,13,0,0,0,3
330000,330300,1167,0,437,0,502,0,169,0
330000,330200,1167,0,437,0,155,0,53,0
330000,330100,1167,0,437,0,166,0,75,0
330000,331000,1167,0,437,0,146,0,60,0
330000,330400,1167,0,437,0,43,0,11,0
330000,330700,1167,0,437,0,55,0,24,0
330000,330600,1167,0,437,0,42,0,17,0
330000,330800,1167,0,437,0,21,0,9,0
330000,331100,1167,0,437,0,17,0,10,0
330000,330500,1167,0,437,0,10,0,4,0
330000,330900,1167,0,437,0,10,0,5,0
340000,340300,962,0,242,6,157,0,9,5
340000,340100,962,0,242,6,169,0,43,1
340000,341200,962,0,242,6,152,0,32,0
340000,341600,962,0,242,6,108,0,35,0
340000,341500,962,0,242,6,65,0,15,0
340000,340800,962,0,242,6,82,0,33,0
340000,341300,962,0,242,6,39,0,11,0
340000,340500,962,0,242,6,36,0,10,0
340000,340200,962,0,242,6,31,0,11,0
340000,340700,962,0,242,6,28,0,10,0
340000,340400,962,0,242,6,24,0,7,0
340000,340600,962,0,242,6,26,0,10,0
340000,341700,962,0,242,6,17,0,4,0
340000,341000,962,0,242,6,9,0,1,0
340000,341100,962,0,242,6,13,0,7,0
340000,341800,962,0,242,6,6,0,4,0
360000,360100,925,0,239,1,227,0,75,0
360000,360400,925,0,239,1,117,0,22,0
360000,360500,925,0,239,1,129,0,37,0
360000,361100,925,0,239,1,123,0,31,0
360000,360900,925,0,239,1,104,0,20,0
360000,360700,925,0,239,1,76,0,17,1
360000,361000,925,0,239,1,72,0,20,0
360000,360300,925,0,239,1,32,0,4,0
360000,360600,925,0,239,1,18,0,3,0
360000,360800,925,0,239,1,21,0,9,0
360000,360200,925,0,239,1,5,0,1,0
360000,0,925,0,239,1,1,0,0,0
430000,430100,1004,0,449,3,241,0,89,1
430000,430600,1004,0,449,3,154,0,54,1
430000,430700,1004,0,449,3,79,0,28,0
430000,430200,1004,0,449,3,78,0,29,0
430000,430500,1004,0,449,3,101,0,59,1
430000,431300,1004,0,449,3,75,0,34,0
430000,430900,1004,0,449,3,59,0,25,0
430000,430300,1004,0,449,3,35,0,14,0
430000,430400,1004,0,449,3,47,0,28,0
430000,431000,1004,0,449,3,39,0,22,0
430000,431100,1004,0,449,3,43,0,27,0
430000,431200,1004,0,449,3,40,0,30,0
430000,433100,1004,0,449,3,8,0,6,0
430000,430800,1004,0,449,3,5,0,4,0
320000,320100,617,0,198,0,92,0,29,0
320000,320500,617,0,198,0,86,0,26,0
320000,320300,617,0,198,0,78,0,23,0
320000,320800,617,0,198,0,63,0,21,0
320000,320700,617,0,198,0,48,0,12,0
320000,320200,617,0,198,0,53,0,18,0
320000,320400,617,0,198,0,46,0,11,0
320000,320600,617,0,198,0,40,0,15,0
320000,321200,617,0,198,0,37,0,16,0
320000,320900,617,0,198,0,27,0,9,0
320000,321000,617,0,198,0,22,0,7,0
320000,321100,617,0,198,0,12,0,4,0
320000,321300,617,0,198,0,13,0,7,0
370000,370100,537,0,164,2,47,0,11,0
370000,370200,537,0,164,2,57,0,22,1
370000,370700,537,0,164,2,43,0,9,0
370000,370800,537,0,164,2,51,0,18,0
370000,370600,537,0,164,2,46,0,13,0
370000,371000,537,0,164,2,38,0,9,0
370000,371400,537,0,164,2,37,0,7,1
370000,371500,537,0,164,2,38,0,10,0
370000,370900,537,0,164,2,32,0,5,0
370000,370300,537,0,164,2,29,0,4,0
370000,370400,537,0,164,2,24,0,4,0
370000,371300,537,0,164,2,47,0,29,0
370000,371100,537,0,164,2,16,0,3,0
370000,371700,537,0,164,2,18,0,11,0
370000,371600,537,0,164,2,14,0,9,0
230000,230100,445,0,72,11,182,0,30,3
230000,230500,445,0,72,11,49,0,1,2
230000,230300,445,0,72,11,46,0,1,0
230000,231200,445,0,72,11,46,0,12,4
230000,230200,445,0,72,11,38,0,8,1
230000,230600,445,0,72,11,19,0,2,1
230000,231100,445,0,72,11,14,0,0,0
230000,230900,445,0,72,11,16,0,4,0
230000,231000,445,0,72,11,12,0,1,0
230000,230800,445,0,72,11,15,0,11,0
230000,230400,445,0,72,11,5,0,2,0
230000,232700,445,0,72,11,2,0,0,0
230000,230700,445,0,72,11,1,0,0,0
500000,500101,544,0,184,5,105,0,34,3
500000,500105,544,0,184,5,27,0,3,0
500000,500110,544,0,184,5,23,0,5,0
500000,500117,544,0,184,5,23,0,6,0
500000,500152,544,0,184,5,18,0,2,0
500000,500231,544,0,184,5,20,0,5,0
500000,500236,544,0,184,5,20,0,5,0
500000,500103,544,0,184,5,20,0,7,0
500000,500108,544,0,184,5,15,0,2,0
500000,500107,544,0,184,5,20,0,7,1
500000,500111,544,0,184,5,14,0,2,0
500000,500115,544,0,184,5,20,0,9,0
500000,500233,544,0,184,5,20,0,9,0
500000,-1,544,0,184,5,17,0,7,0
500000,500112,544,0,184,5,15,0,5,0
500000,500240,544,0,184,5,14,0,5,0
500000,500153,544,0,184,5,9,0,0,0
500000,500106,544,0,184,5,8,0,0,0
500000,500235,544,0,184,5,23,0,16,0
500000,500154,544,0,184,5,20,0,12,1
500000,500230,544,0,184,5,10,0,3,0
500000,500151,544,0,184,5,9,0,2,0
500000,500238,544,0,184,5,13,0,8,0
500000,500237,544,0,184,5,10,0,5,0
500000,500113,544,0,184,5,6,0,1,0
500000,500120,544,0,184,5,8,0,4,0
500000,500104,544,0,184,5,7,0,4,0
500000,500118,544,0,184,5,5,0,2,0
500000,0,544,0,184,5,4,0,1,0
500000,500116,544,0,184,5,4,0,2,0
500000,500102,544,0,184,5,3,0,1,0
500000,500243,544,0,184,5,2,0,0,0
500000,0,544,0,184,5,1,0,0,0
500000,0,544,0,184,5,1,0,0,0
500000,500155,544,0,184,5,4,0,4,0
500000,500114,544,0,184,5,2,0,2,0
500000,500229,544,0,184,5,2,0,2,0
500000,500156,544,0,184,5,1,0,1,0
500000,500241,544,0,184,5,1,0,1,0
510000,510100,481,0,129,3,140,0,49,1
510000,513300,481,0,129,3,50,0,3,0
510000,511700,481,0,129,3,36,0,5,0
510000,511300,481,0,129,3,35,0,9,0
510000,511900,481,0,129,3,24,0,2,0
510000,511600,481,0,129,3,30,0,10,0
510000,511000,481,0,129,3,22,0,5,0
510000,510500,481,0,129,3,19,0,2,0
510000,510600,481,0,129,3,17,0,0,0
510000,510700,481,0,129,3,22,0,6,0
510000,513400,481,0,129,3,13,0,5,0
510000,510900,481,0,129,3,12,0,4,0
510000,510300,481,0,129,3,9,0,2,0
510000,511400,481,0,129,3,8,0,2,0
510000,511500,481,0,129,3,11,0,6,0
510000,511800,481,0,129,3,7,0,2,0
510000,510400,481,0,129,3,13,0,10,0
510000,510800,481,0,129,3,6,0,3,0
510000,511100,481,0,129,3,3,0,2,0
510000,512000,481,0,129,3,3,0,2,0
510000,513200,481,0,129,3,1,0,0,0
510000,0,481,0,129,3,0,0,0,2
110000,110108,380,0,105,4,60,0,0,0
110000,110105,380,0,105,4,58,0,0,0
110000,110102,380,0,105,4,46,0,0,0
110000,110115,380,0,105,4,39,0,2,0
110000,110106,380,0,105,4,39,0,3,0
110000,110114,380,0,105,4,25,0,0,0
110000,-1,380,0,105,4,26,0,2,0
110000,110112,380,0,105,4,18,0,1,0
110000,110111,380,0,105,4,15,0,0,0
110000,110107,380,0,105,4,14,0,1,0
110000,110101,380,0,105,4,12,0,1,0
110000,110113,380,0,105,4,10,0,0,0
110000,110116,380,0,105,4,7,0,0,0
110000,110118,380,0,105,4,7,0,0,0
110000,110109,380,0,105,4,3,0,0,0
110000,110119,380,0,105,4,1,0,0,0
110000,0,380,0,105,4,0,0,95,4
350000,350100,287,0,77,0,68,0,20,0
350000,350300,287,0,77,0,55,0,12,0
350000,350500,287,0,77,0,46,0,13,0
350000,350200,287,0,77,0,34,0,5,0
350000,350900,287,0,77,0,25,0,6,0
350000,350700,287,0,77,0,20,0,5,0
350000,350600,287,0,77,0,20,0,6,0
350000,350400,287,0,77,0,13,0,3,0
350000,350800,287,0,77,0,6,0,1,0
350000,0,287,0,77,0,0,0,6,0
130000,130200,300,0,101,3,51,0,9,0
130000,130900,300,0,101,3,47,0,14,2
130000,130700,300,0,101,3,34,0,9,0
130000,130400,300,0,101,3,31,0,9,0
130000,130100,300,0,101,3,28,0,7,0
130000,131000,300,0,101,3,30,0,14,0
130000,130600,300,0,101,3,32,0,19,0
130000,130500,300,0,101,3,22,0,10,1
130000,130300,300,0,101,3,10,0,3,0
130000,131100,300,0,101,3,8,0,4,0
130000,130800,300,0,101,3,7,0,3,0
450000,450100,237,0,46,2,50,0,11,0
450000,450500,237,0,46,2,43,0,7,1
450000,450300,237,0,46,2,31,0,10,0
450000,451200,237,0,46,2,22,0,0,1
450000,450600,237,0,46,2,18,0,1,0
450000,450200,237,0,46,2,24,0,8,0
450000,451300,237,0,46,2,11,0,0,0
450000,450900,237,0,46,2,10,0,1,0
450000,450700,237,0,46,2,8,0,1,0
450000,450800,237,0,46,2,8,0,2,0
450000,451100,237,0,46,2,4,0,0,0
450000,451000,237,0,46,2,3,0,0,0
450000,450400,237,0,46,2,5,0,5,0
310000,-1,328,0,140,1,109,0,48,1
310000,310115,328,0,140,1,57,0,27,0
310000,310113,328,0,140,1,21,0,5,0
310000,310104,328,0,140,1,18,0,4,0
310000,310117,328,0,140,1,14,0,2,0
310000,310112,328,0,140,1,18,0,7,0
310000,310106,328,0,140,1,16,0,7,0
310000,310107,328,0,140,1,11,0,2,0
310000,310120,328,0,140,1,9,0,1,0
310000,310105,328,0,140,1,13,0,6,0
310000,310110,328,0,140,1,9,0,2,0
310000,310114,328,0,140,1,9,0,2,0
310000,310109,328,0,140,1,7,0,3,0
310000,310101,328,0,140,1,6,0,2,0
310000,310151,328,0,140,1,3,0,0,0
310000,310118,328,0,140,1,5,0,4,0
310000,310116,328,0,140,1,3,0,2,0
610000,610100,236,0,64,0,114,0,25,0
610000,610700,236,0,64,0,25,0,1,0
610000,610900,236,0,64,0,24,0,5,0
610000,610500,236,0,64,0,15,0,1,0
610000,610400,236,0,64,0,17,0,5,0
610000,610300,236,0,64,0,13,0,7,0
610000,611000,236,0,64,0,7,0,2,0
610000,610200,236,0,64,0,8,0,4,0
610000,610600,236,0,64,0,8,0,6,0
610000,610800,236,0,64,0,3,0,1,0
610000,0,236,0,64,0,1,0,0,0
610000,610581,236,0,64,0,1,0,1,0
610000,0,236,0,64,0,0,0,6,0
530000,530100,169,0,42,0,49,0,8,0
530000,530600,169,0,42,0,25,0,2,0
530000,532800,169,0,42,0,15,0,3,0
530000,530400,169,0,42,0,14,0,3,0
530000,530300,169,0,42,0,13,0,5,0
530000,0,169,0,42,0,13,0,6,0
530000,530500,169,0,42,0,9,0,2,0
530000,0,169,0,42,0,8,0,3,0
530000,0,169,0,42,0,5,0,2,0
530000,530800,169,0,42,0,4,0,1,0
530000,0,169,0,42,0,4,0,1,0
530000,530700,169,0,42,0,7,0,5,0
530000,0,169,0,42,0,2,0,0,0
530000,530900,169,0,42,0,1,0,1,0
520000,520100,144,0,41,1,34,0,6,0
520000,520300,144,0,41,1,32,0,5,0
520000,520500,144,0,41,1,23,0,7,0
520000,522700,144,0,41,1,17,0,5,0
520000,520200,144,0,41,1,10,0,3,1
520000,522600,144,0,41,1,10,0,4,0
520000,520400,144,0,41,1,4,0,0,0
520000,520600,144,0,41,1,10,0,7,0
520000,522300,144,0,41,1,4,0,4,0
210000,210100,120,0,35,1,28,0,12,0
210000,210200,120,0,35,1,18,0,5,0
210000,211400,120,0,35,1,12,0,0,1
210000,211100,120,0,35,1,11,0,0,0
210000,210900,120,0,35,1,8,0,0,0
210000,211200,120,0,35,1,7,0,1,0
210000,210700,120,0,35,1,12,0,7,0
210000,211300,120,0,35,1,6,0,2,0
210000,210300,120,0,35,1,4,0,0,0
210000,210600,120,0,35,1,7,0,4,0
210000,210500,120,0,35,1,3,0,1,0
210000,211000,120,0,35,1,3,0,2,0
210000,210800,120,0,35,1,1,0,1,0
140000,140700,128,0,46,0,35,0,12,0
140000,140100,128,0,46,0,19,0,6,0
140000,140200,128,0,46,0,12,0,4,0
140000,140400,128,0,46,0,8,0,0,0
140000,140500,128,0,46,0,9,0,2,0
140000,140900,128,0,46,0,7,0,0,0
140000,140800,128,0,46,0,19,0,13,0
140000,140600,128,0,46,0,7,0,2,0
140000,140300,128,0,46,0,4,0,0,0
140000,141000,128,0,46,0,2,0,1,0
140000,141100,128,0,46,0,6,0,6,0
150000,150200,70,0,7,0,11,0,0,0
150000,150600,70,0,7,0,11,0,3,0
150000,150800,70,0,7,0,8,0,0,0
150000,150100,70,0,7,0,7,0,0,0
150000,150400,70,0,7,0,9,0,2,0
150000,150500,70,0,7,0,6,0,0,0
150000,150700,70,0,7,0,6,0,1,0
150000,152500,70,0,7,0,6,0,1,0
150000,150900,70,0,7,0,3,0,0,0
150000,150300,70,0,7,0,2,0,0,0
150000,152200,70,0,7,0,1,0,0,0
220000,220100,89,0,28,1,45,0,14,0
220000,220300,89,0,28,1,14,0,4,1
220000,220400,89,0,28,1,7,0,1,0
220000,220381,89,0,28,1,6,0,2,0
220000,222400,89,0,28,1,5,0,2,0
220000,220500,89,0,28,1,3,0,0,0
220000,220200,89,0,28,1,5,0,3,0
220000,220700,89,0,28,1,2,0,1,0
220000,220800,89,0,28,1,1,0,0,0
220000,220581,89,0,28,1,1,0,1,0
650000,650100,71,0,11,1,23,0,3,0
650000,654000,71,0,11,1,16,0,4,0
650000,0,71,0,11,1,10,0,0,0
650000,0,71,0,11,1,4,0,0,0
650000,0,71,0,11,1,4,0,0,0
650000,511902,71,0,11,1,3,0,0,0
650000,650400,71,0,11,1,3,0,1,0
650000,0,71,0,11,1,2,0,0,0
650000,0,71,0,11,1,3,0,1,1
650000,0,71,0,11,1,1,0,0,0
650000,0,71,0,11,1,1,0,1,0
650000,652900,71,0,11,1,1,0,1,0
310000,-1,326,0,124,1,109,0,48,1
310000,310115,326,0,124,1,56,0,27,0
310000,310113,326,0,124,1,20,0,5,0
310000,310104,326,0,124,1,18,0,4,0
310000,310117,326,0,124,1,14,0,2,0
310000,310112,326,0,124,1,18,0,7,0
310000,310106,326,0,124,1,16,0,7,0
310000,310107,326,0,124,1,11,0,2,0
310000,310120,326,0,124,1,9,0,1,0
310000,310105,326,0,124,1,13,0,6,0
310000,310110,326,0,124,1,9,0,2,0
310000,310114,326,0,124,1,9,0,2,0
310000,310109,326,0,124,1,7,0,3,0
310000,310101,326,0,124,1,6,0,2,0
310000,310151,326,0,124,1,3,0,0,0
310000,310118,326,0,124,1,5,0,3,0
310000,310116,326,0,124,1,3,0,2,0
310000,-1,326,0,124,1,109,0,35,1
310000,310115,326,0,124,1,56,0,23,0
310000,310113,326,0,124,1,20,0,2,0
310000,310104,326,0,124,1,18,0,4,0
310000,310112,326,0,124,1,18,0,5,0
310000,310117,326,0,124,1,14,0,1,0
310000,310106,326,0,124,1,16,0,5,0
310000,310105,326,0,124,1,13,0,3,0
310000,310107,326,0,124,1,11,0,1,0
310000,310110,326,0,124,1,9,0,1,0
310000,310114,326,0,124,1,9,0,1,0
310000,310120,326,0,124,1,9,0,1,0
310000,310109,326,0,124,1,7,0,2,0
310000,310101,326,0,124,1,6,0,1,0
310000,310151,326,0,124,1,3,0,0,0
310000,310118,326,0,124,1,5,0,3,0
310000,310116,326,0,124,1,3,0,2,0
420000,420100,54406,0,4821,1457,37914,0,2535,1123
420000,420900,54406,0,4821,1457,3114,0,313,62
420000,421100,54406,0,4821,1457,2817,0,611,68
420000,421000,54406,0,4821,1457,1478,0,193,32
420000,421300,54406,0,4821,1457,1232,0,96,19
420000,420600,54406,0,4821,1457,1128,0,85,18
420000,420700,54406,0,4821,1457,1192,0,199,33
420000,420500,54406,0,4821,1457,906,0,92,15
420000,420200,54406,0,4821,1457,980,0,178,13
420000,420800,54406,0,4821,1457,902,0,112,28
420000,421200,54406,0,4821,1457,840,0,127,8
420000,420300,54406,0,4821,1457,597,0,101,2
420000,429004,54406,0,4821,1457,514,0,63,17
420000,429006,54406,0,4821,1457,422,0,21,10
